taxid	has_assembly	has_annotation	has_reads	genome_size	gc_content
5748	0	0	1		
5754	0	0	1		
5755	1	0	1	115049889	59
5757	1	0	1	120415301	59.5
5759	1	1	1	26879087	24
5762	1	1	1	40964085	33
5763	1	1	1	29500442	37
5775	0	0	1		
5778	1	0	1	43255991	42
5786	1	1	1	32967225	24.5
5791	1	0	1	205175886	42
5793	0	0	1		
5800	0	0	1		
5801	1	1	1	54067196	48
5802	1	1	1	53209173	51.5
5804	1	1	1	55005941	46.5
5806	0	0	1		
5807	1	1	1	9432159	31
5810	0	0	1		
5811	1	1	1	67020645	52
5812	0	0	1		
5817	0	0	1		
5821	1	1	1	18811223	22
5823	1	1	1	18740246	22
5824	1	1	0	31374054	25
5825	0	0	1		
5826	1	1	0	19582753	23.5
5827	1	0	1	30617074	37.5
5832	0	0	1		
5833	1	0	1	26084917	25
5834	1	0	0	13714138	22
5835	1	1	0	23569109	19
5839	1	0	1	13290906	21
5843	1	1	1	25800246	20.5
5849	1	1	1	24997804	18
5850	1	1	1	24811993	39
5851	1	1	1	24359887	38.5
5854	1	1	0	24471701	19.5
5855	1	1	1	30971363	39
5857	1	1	0	25878926	41.5
5858	1	1	1	36781651	24
5859	1	0	0	22009010	45.5
5860	1	1	0	19498479	23
5861	1	1	1	23043114	21.5
5865	1	0	1	8760816	42
5866	1	1	1	13840936	50.5
5868	1	0	1	6878190	36
5869	1	1	0	9004128	44
5871	1	1	1	12779071	53.5
5872	1	0	0	11524510	39.5
5874	1	1	1	8352220	32.5
5875	1	0	1	8249319	34
5884	0	0	1		
5885	1	0	1	30480878	28
5886	1	1	1	86329489	23
5888	1	1	1	101856477	27.5
5889	0	0	1		
5890	0	0	1		
5893	1	0	1	93506076	24
5897	0	0	1		
5901	1	1	1	108034872	22.5
5911	1	0	1	199687001	22.5
5932	1	1	1	48799969	16
5936	1	1	1	59699089	37
5938	0	0	1		
5939	0	0	1		
5940	1	0	1	97295774	30.5
5942	1	0	1	172146117	35.5
5949	1	1	1	50164522	31.5
5950	0	0	1		
5959	0	0	1		
5961	1	0	1	48549755	33
5963	1	1	1	77789515	29.5
5965	0	0	1		
5970	1	1	1	51735684	52
5974	1	1	1	210816548	42
5980	0	0	1		
5987	1	0	1	62855846	18
5992	0	0	1		
6035	1	1	0	2847233	48
6039	1	1	1	15005441	28.5
6040	0	0	1		
6052	1	1	1	631942623	43
6055	1	1	1	248704581	43
6058	0	0	1		
6063	1	1	1	137406758	41.5
6082	1	1	1	542167436	31
6087	1	1	1	1260273246	27.5
6088	1	0	1	1267755931	28
6096	0	0	1		
6100	1	0	1	874912576	38
6103	0	0	1		
6105	1	1	1	312758671	38
6106	1	1	1	409058306	37.5
6108	1	0	1	308300218	37.5
6109	0	0	1		
6110	1	0	1	322909585	37
6112	1	1	1	346803820	37.5
6114	1	0	0	293220359	36
6116	1	1	1	390884731	35.5
6118	1	0	1	599147570	36.5
6120	0	0	1		
6123	1	0	1	297322833	38
6127	0	0	1		
6130	1	1	1	388924750	39
6131	1	1	1	425324462	39
6135	1	0	1	225560470	38
6136	1	0	1	131554742	36.5
6141	0	0	1		
6145	1	0	1	376932402	37
6148	1	1	1	337393999	37.5
6157	0	0	1		
6161	1	0	1	854187087	27
6162	1	0	1	1428149015	29.5
6176	0	0	1		
6182	1	1	1	408532700	34
6183	1	1	1	391395321	35.5
6184	1	1	1	406269540	35
6185	1	1	1	431559761	35.5
6186	1	1	1	396952245	35
6187	1	1	1	386052197	35
6188	1	1	1	413517952	35.5
6189	1	1	1	390075707	35
6192	1	1	1	1506673460	44
6198	1	1	1	691284973	44
6204	1	1	1	129810970	43
6205	1	1	1	103664560	43
6206	1	0	1	169104283	43
6207	1	1	1	107053072	43.5
6209	0	0	1		
6210	1	1	1	172983221	42
6211	1	1	1	114963228	42
6212	1	0	0	105959096	39
6216	1	1	1	177074070	35.5
6231	0	0	1		
6233	1	0	1	72241390	47.5
6237	0	0	1		
6238	1	1	1	108384165	37.5
6239	1	1	1	135726364	38
6248	1	0	1	44358736	22
6252	1	0	1	295967828	38
6253	1	0	1	298028455	38
6255	0	0	1		
6257	1	0	1	253210157	39
6259	1	0	0	273466871	37
6265	1	1	1	341757056	39.5
6269	1	1	1	144322410	37.5
6277	1	1	1	81082259	29.5
6279	1	1	1	87419733	28.5
6280	1	1	1	96379268	28.5
6282	1	0	1	96327022	29
6287	1	1	1	94056743	28
6289	1	1	1	465706673	42.5
6290	1	1	0	259125910	43
6293	1	1	0	90325107	29
6303	1	0	1	301785977	30.5
6304	1	0	1	314978290	30.5
6305	1	1	1	59180382	27
6306	1	0	1	224955860	30.5
6313	1	1	1	293306699	41.5
6316	0	0	1		
6317	1	1	1	495339448	45
6319	1	1	1	380941496	44
6325	1	0	1	73053838	39.5
6326	1	1	1	79233952	40.5
6333	0	0	1		
6334	1	1	1	63576506	34
6335	1	1	1	51405409	33.5
6336	1	1	1	61614611	34
6337	1	1	1	68780188	31.5
6339	1	1	1	615256677	46
6344	1	1	1	869392476	48
6347	1	1	1	499544331	34.5
6350	0	0	1		
6359	1	0	1	1469601079	37.5
6364	0	0	1		
6376	0	0	1		
6390	0	0	1		
6395	0	0	1		
6396	1	0	1	1471976452	40.5
6398	1	1	1	1841788289	40.5
6412	1	1	0	235376169	33
6421	1	0	1	187546627	36
6426	0	0	1		
6432	1	0	1	1193833463	39.5
6442	0	0	1		
6444	0	0	1		
6446	1	0	1	1423334195	37
6447	0	0	1		
6454	1	1	1	1498683185	40.5
6455	1	1	1	1201949479	40.5
6456	0	0	1		
6457	0	0	1		
6458	0	0	1		
6465	1	1	1	695367781	36
6491	0	0	1		
6492	0	0	1		
6493	0	0	1		
6494	1	0	1	2866645038	44
6499	0	0	1		
6500	1	1	1	947261095	40.5
6501	0	0	1		
6508	0	0	1		
6511	0	0	1		
6523	1	1	1	942996421	37.5
6525	0	0	1		
6526	1	1	1	916856302	36.5
6535	1	1	1	2908448789	41
6536	0	0	1		
6544	0	0	1		
6548	0	0	1		
6549	1	1	1	2213012655	32.5
6550	1	1	1	2076684032	34.5
6551	1	1	1	1298571991	32.5
6556	0	0	1		
6559	0	0	1		
6563	0	0	1		
6564	0	0	1		
6565	1	1	1	684723884	35
6573	1	1	1	987568220	36.5
6577	0	0	1		
6579	1	1	1	1060237430	37.5
6584	0	0	1		
6596	1	1	1	1858199728	35
6604	1	1	1	1324960706	35
6610	1	0	1	6698281606	34
6613	1	0	1	5899119343	33.5
6616	0	0	1		
6622	0	0	1		
6625	1	0	1	649175396	35
6637	0	0	1		
6645	1	1	1	2800447337	36.5
6655	1	0	1	783734439	37.5
6656	0	0	1		
6660	0	0	1		
6661	1	1	1	1270721945	34.5
6663	0	0	1		
6668	0	0	1		
6669	1	1	1	197206209	41
6674	0	0	1		
6678	1	0	0	562916451	47
6680	0	0	1		
6687	1	1	1	2394331783	36.5
6689	1	1	1	2053850442	36.5
6690	0	0	1		
6695	0	0	1		
6696	0	0	1		
6703	1	0	1	3509034484	37
6706	1	1	1	2292059586	43
6707	1	1	1	1761786531	42.5
6715	0	0	1		
6717	0	0	1		
6720	0	0	1		
6723	1	0	1	3336744225	41.5
6728	1	1	1	4028952570	43.5
6735	1	0	1	1407497722	42.5
6737	1	0	1	1812672735	42.5
6741	1	0	1	3809538835	41
6751	0	0	1		
6754	0	0	1		
6755	0	0	1		
6759	1	0	1	1090745283	43
6760	0	0	1		
6761	0	0	1		
6763	1	0	1	997978898	40.5
6769	0	0	1		
6807	0	0	1		
6815	0	0	1		
6819	1	0	1	38150988744	30.5
6829	0	0	1		
6832	1	1	1	191142546	42
6833	0	0	1		
6837	1	0	1	3585771	38
6848	1	0	1	1725596044	33.5
6850	1	1	1	1953714216	34
6852	1	0	1	1830813321	33.5
6853	1	1	1	2167470406	33.5
6858	0	0	1		
6859	1	0	0	1083961664	30
6863	0	0	1		
6876	0	0	1		
6883	0	0	1		
6887	0	0	1		
6892	0	0	1		
6893	0	0	1		
6918	0	0	1		
6921	1	0	1	3262478678	39.5
6925	0	0	1		
6928	0	0	1		
6932	0	0	1		
6938	1	0	1	539271247	46
6941	1	1	1	3631904383	45.5
6943	1	1	1	2560440542	47
6944	0	0	1		
6945	1	1	1	2510528476	46
6954	1	1	1	91877446	30.5
6956	1	1	1	70764025	31
6958	1	1	0	43424110	31
6960	0	0	1		
6961	0	0	1		
6969	1	0	1	1349597986	35
6972	0	0	1		
6973	1	1	1	2037297555	34.5
6976	1	0	1	2879666477	35.5
6978	1	1	1	3374840130	35.5
6984	1	1	1	3127968605	35
6990	0	0	1		
6997	1	0	1	2346429714	40
6999	1	1	1	1668934105	40
7000	0	0	1		
7004	1	0	1	6303855065	41.5
7005	0	0	1		
7007	0	0	1		
7009	1	1	1	8990354198	42.5
7010	1	1	1	8742418402	42.5
7011	1	1	1	8822555691	42.5
7019	0	0	1		
7020	0	0	1		
7022	0	0	1		
7024	0	0	1		
7029	1	1	1	541675471	
7038	1	1	1	657779510	39.5
7041	0	0	1		
7042	0	0	1		
7044	0	0	1		
7046	0	0	1		
7047	1	0	1	693212965	32
7048	1	1	1	770550206	32.5
7051	0	0	1		
7052	0	0	1		
7054	1	1	1	471511253	36.5
7055	0	0	1		
7061	1	1	1	1656866012	33
7064	1	1	1	578045347	34.5
7067	1	1	1	400498064	36.5
7070	1	1	1	241845558	31.5
7071	1	0	1	437211755	29.5
7072	1	0	1	300426119	31
7074	1	0	1	478145070	33.5
7084	1	1	1	475267023	36
7088	0	0	1		
7090	0	0	1		
7091	1	1	1	896117426	38.5
7092	1	1	1	457871560	38
7098	1	0	0	567718570	37.5
7102	1	0	1	404004474	36.5
7107	1	1	1	450885128	37
7108	1	1	1	485954603	36.5
7109	1	1	1	465413609	36.5
7111	1	1	1	368211209	35.5
7113	1	1	1	375212266	37
7116	1	1	1	292325833	34
7119	1	0	1	786985015	35
7121	1	0	1	584054811	34.5
7123	0	0	1		
7127	0	0	1		
7130	1	1	1	470021481	35.5
7136	0	0	1		
7137	1	1	1	578456222	34
7141	1	1	1	575343295	38
7143	0	0	1		
7146	1	0	0	407974248	35
7147	0	0	1		
7151	0	0	1		
7153	1	1	0	213462749	31
7156	0	0	1		
7157	0	0	1		
7159	1	1	1	1723878797	38
7160	1	1	1	2636055571	40.5
7162	0	0	1		
7163	0	0	1		
7165	1	1	1	293732707	44
7166	0	0	1		
7167	1	1	1	173339239	49
7168	1	1	1	216307690	46
7170	0	0	1		
7173	1	1	1	256807969	44.5
7175	1	0	1	551288019	37
7176	1	1	1	865036921	37
7177	0	0	1		
7178	0	0	1		
7183	0	0	1		
7192	0	0	1		
7200	1	1	1	154229266	35
7209	1	1	1	96391788	31
7213	1	1	1	699846833	33.5
7216	1	0	0	161264264	44.5
7217	1	1	1	230993012	
7218	1	0	1	192749618	44
7219	1	0	0	138701358	39.5
7220	1	1	1	152712140	
7221	1	0	1	181080082	38
7222	1	1	1	200467819	38
7224	1	1	1	153741574	39.5
7225	1	1	1	247077949	38.5
7226	1	1	1	158817501	42.5
7227	1	1	1	190945152	42
7228	1	0	1	152340711	38.5
7229	1	1	1	287096000	45
7230	1	1	1	193826310	39.5
7231	1	0	0	159579146	40
7232	1	1	1	156697941	40
7233	1	0	0	182891478	41
7234	1	1	1	195512972	45
7235	1	0	1	137203734	39.5
7236	1	0	1	134294429	39
7237	1	1	1	193980066	45
7238	1	1	1	166577145	42
7239	1	0	1	162766176	43.5
7240	1	1	1	168544730	42.5
7241	1	1	1	138486932	45
7242	0	0	1		
7243	1	1	1	152436577	42.5
7244	1	1	1	206026697	
7245	1	1	1	165693946	42.5
7246	1	0	0	186973953	44.5
7247	1	0	0	169371931	44
7248	1	0	1	193536318	44
7249	1	0	0	219083522	44
7250	1	1	1	212487878	37
7251	1	0	0	184313494	44.5
7252	1	0	1	174880844	39.5
7253	1	0	1	171182504	40.5
7257	1	0	1	179543486	40
7260	1	1	1	246985538	37.5
7263	1	1	1	163519647	39.5
7264	1	0	1	177128120	38
7266	1	1	1	140632981	43.5
7268	1	0	0	151048806	39.5
7270	1	0	1	142247598	39
7271	1	0	0	176556867	38
7273	1	0	1	249306946	36
7274	1	1	1	196034539	39
7279	1	0	1	168216161	36.5
7282	1	1	1	201581405	44.5
7283	1	1	1	223916180	36.5
7284	1	0	1	158167647	44.5
7289	1	0	1	138134348	39
7291	1	1	1	253560284	38.5
7293	1	0	0	392904267	35.5
7295	1	0	0	168679082	39.5
7300	1	0	1	201650218	39
7368	1	1	1	1173502364	32.5
7370	1	1	1	1333296826	35
7373	1	1	1	726509171	30
7375	1	1	1	464749019	29.5
7376	0	0	1		
7380	1	0	0	549932840	26.5
7385	1	1	1	476287247	33
7386	1	0	1	560735179	33
7394	1	0	1	348062779	34
7395	1	1	1	370264922	34
7396	1	1	1	390087113	34
7397	0	0	1		
7398	1	1	1	357332231	34
7399	0	0	1		
7416	1	0	0	256042896	37.5
7421	1	0	1	188922525	43
7425	1	1	1	297309692	41
7426	1	0	1	283606953	43
7427	1	0	0	285726340	42.5
7429	1	0	0	365408198	40
7438	0	0	1		
7441	0	0	1		
7442	0	0	1		
7445	1	1	1	229313526	31.5
7446	1	1	1	247710421	30.5
7447	0	0	1		
7449	0	0	1		
7450	0	0	1		
7453	1	1	1	193348890	35
7454	1	1	1	188185082	34.5
7459	0	0	1		
7460	1	1	1	250270657	
7461	1	1	1	228315917	33.5
7462	1	1	1	230340171	32
7463	1	1	1	228997396	33.5
7464	1	0	1	219861513	33.5
7469	1	0	1	231148580	33
7490	0	0	1		
7493	1	1	1	187641947	40
7503	0	0	1		
7507	1	0	1	3678221674	37.5
7515	1	1	1	775452550	29.5
7524	0	0	1		
7536	1	0	1	1099611736	32.5
7539	1	1	1	1008323064	34.5
7552	1	0	0	769522052	40
7574	1	1	1	406282338	36.5
7594	1	0	1	615361208	40.5
7602	1	1	1	491537102	39
7603	0	0	1		
7604	1	1	1	417601740	39
7609	1	0	1	520943681	39.5
7611	1	0	1	549786689	39.5
7612	1	0	1	401943971	39
7614	1	0	1	483883685	39
7616	1	0	0	540314848	38.5
7623	0	0	1		
7625	0	0	1		
7632	1	0	1	2187261492	37
7634	1	0	1	1064235828	38
7635	1	0	1	897798483	37
7640	1	0	1	607877122	39.5
7641	0	0	1		
7644	0	0	1		
7648	1	0	1	1099457569	38
7650	1	0	1	568911661	36.5
7653	1	1	1	999463329	36
7654	1	1	1	1061195396	36.5
7656	1	0	1	927475755	36.5
7660	0	0	1		
7663	0	0	1		
7666	0	0	1		
7667	1	0	1	704974915	37.5
7668	1	1	1	921840143	37.5
7670	1	0	1	1044176929	37
7671	1	0	1	2467945480	37.5
7673	0	0	1		
7700	1	0	0	575466867	38
7705	0	0	1		
7710	1	0	1	338973358	43
7718	0	0	1		
7719	1	1	1	164347509	35.5
7723	0	0	1		
7725	1	1	1	381580332	36.5
7726	1	0	1	419162547	35.5
7729	1	0	1	119682510	36.5
7733	0	0	1		
7739	1	1	1	513445848	41.5
7740	1	1	1	495286038	41.5
7741	1	1	1	707901808	41.5
7748	1	1	1	1073265247	49
7750	1	1	1	960362263	48.5
7753	1	1	1	1063012140	49
7755	1	0	1	857609476	50.5
7757	1	1	1	1808332251	48
7764	1	0	1	2617748542	46.5
7765	0	0	1		
7767	1	0	1	1888650646	44
7769	1	1	1	3829258836	44
7781	0	0	1		
7782	1	1	1	2190844947	44
7787	0	0	1		
7788	1	0	0	6221090334	44
7792	1	1	1	6013048672	45
7797	1	0	1	3713488297	46
7798	1	1	1	5298610218	47
7801	1	0	1	4357855346	41.5
7815	1	0	1	3227473548	44
7819	0	0	1		
7821	1	0	1	2685788314	42.5
7830	1	1	1	4220389930	47.5
7849	0	0	1		
7868	1	1	1	991519186	43
7873	1	0	0	1097847766	43.5
7883	1	0	1	87218830714	40.5
7886	0	0	1		
7888	1	1	1	40524157013	40
7892	1	0	1	34557648077	45
7897	1	1	1	2947609019	42.5
7901	0	0	1		
7902	1	0	1	2389722506	39.5
7903	0	0	1		
7904	1	0	1	860366165	38.5
7906	1	1	1	1899794300	40
7908	0	0	1		
7913	1	1	1	1597899125	39
7917	1	1	1	1055216122	40
7918	1	1	1	1200589847	40.5
7924	1	1	1	897731172	40
7932	1	1	1	1031077887	43
7936	1	1	1	1033223415	43.5
7937	1	1	1	1225527013	43.5
7938	1	1	1	1413015927	43
7939	1	0	1	882006954	43.5
7940	1	0	1	1059524597	44
7943	1	0	1	1093778583	44
7946	0	0	1		
7950	1	1	1	818579125	44.5
7954	0	0	1		
7955	1	1	1	1498263277	36.5
7957	1	1	1	2197778650	37
7958	0	0	1		
7959	1	1	1	893198495	37.5
7962	1	1	1	1935795823	38.5
7965	1	1	1	1012063666	37.5
7971	0	0	1		
7988	1	0	0	687631126	42
7994	1	1	1	1410308222	38.5
7998	1	1	1	1036985268	40
8005	1	1	1	833427914	41.5
8010	1	1	1	964671668	42
8014	1	1	1	497673479	45.5
8016	0	0	1		
8017	1	1	1	2690266878	44.5
8018	1	1	1	2556461070	44
8019	1	1	1	2375894934	43.5
8020	0	0	1		
8021	1	0	1	2420758833	43.5
8022	1	1	1	2341671972	43.5
8023	1	1	1	2645619652	44
8030	1	1	1	3412113583	43
8032	1	1	1	2510277823	43.5
8036	1	1	1	2367887750	43.5
8038	1	1	1	2905797091	43.5
8039	1	0	0	3108216572	43.5
8040	1	1	1	2345496725	43.5
8047	1	0	0	529328486	45.5
8049	1	1	1	824311139	45.5
8056	1	0	1	652790733	46
8058	1	0	0	423942190	44.5
8060	1	0	0	564936886	45.5
8063	1	1	0	715448892	45
8073	1	1	1	750423613	40
8074	1	0	1	747363853	40
8078	1	1	1	1203489213	41
8081	1	1	1	745261593	39.5
8083	1	1	1	729647787	
8084	1	1	1	733802474	39
8086	0	0	1		
8090	1	1	1	870861254	41
8096	1	0	0	719914088	43
8097	1	0	0	726355411	42.5
8103	1	1	1	586279509	43
8110	1	0	0	851925253	40.5
8117	0	0	1		
8125	1	0	0	694958740	40.5
8126	0	0	1		
8127	1	0	1	1047174011	40.5
8128	1	1	1	1111200740	40.5
8129	1	0	0	734510853	40.5
8139	0	0	1		
8142	1	0	1	743038855	40.5
8144	1	1	0	1025281566	41
8146	1	0	0	711870347	40.5
8147	1	0	1	694005721	40.5
8148	1	0	1	694542091	40.5
8150	1	1	1	911126605	41
8151	1	0	0	710635257	40.5
8153	1	1	1	907017206	41
8154	1	1	1	933413188	41
8156	1	0	1	715582419	40.5
8161	1	0	1	861629195	40.5
8164	0	0	1		
8167	1	1	1	972456123	41
8168	1	1	1	958208937	41
8173	1	0	1	825682423	41.5
8175	1	1	1	833578411	42
8177	1	1	1	806072371	42
8179	0	0	1		
8182	0	0	1		
8187	1	1	1	673797687	41
8204	1	0	0	627663113	42
8205	0	0	1		
8208	1	1	1	1124817320	41.5
8210	1	0	1	1001857024	41.5
8213	1	1	1	935120776	41
8218	1	1	1	996888495	41.5
8226	1	0	1	827877945	39.5
8227	1	0	1	785417969	40
8232	0	0	1		
8235	0	0	1		
8236	1	1	1	795589309	39.5
8237	1	1	1	806472619	40
8238	1	1	1	791677880	39.5
8240	1	1	1	797592614	39.5
8241	1	0	1	806949041	39.5
8242	0	0	1		
8245	1	1	1	691763775	40.5
8252	0	0	1		
8254	0	0	1		
8255	1	1	1	643894737	41.5
8260	1	1	1	597120941	42.5
8262	1	1	1	687388084	42.5
8265	1	0	0	572979938	42.5
8267	1	1	1	676690381	42.5
8276	0	0	1		
8284	1	1	1	1101913912	38.5
8295	0	0	1		
8296	1	1	1	29117848270	46.5
8298	0	0	1		
8304	0	0	1		
8305	0	0	1		
8312	1	0	0	585790174	42.5
8316	0	0	1		
8319	1	1	1	21934601490	46
8321	0	0	1		
8323	1	0	1	22324616549	45.5
8324	1	0	1	24226223864	45
8325	0	0	1		
8326	0	0	1		
8327	0	0	1		
8328	0	0	1		
8330	0	0	1		
8345	1	1	1	10019663791	39
8346	0	0	1		
8348	1	0	1	9369772323	39
8351	1	1	1	3872581802	39.5
8354	1	0	1	2747450723	38.5
8355	1	1	1	2742451793	39.5
8358	1	0	1	2926166980	39
8362	0	0	1		
8364	1	1	1	1485568097	40.5
8376	0	0	1		
8383	0	0	1		
8384	1	1	1	5044744194	44.5
8386	1	0	1	3473313001	44
8387	0	0	1		
8388	1	0	0	1945516919	42.5
8389	1	0	1	3768725030	43
8393	1	0	0	2263633491	41
8400	1	1	1	6624516141	43.5
8402	0	0	1		
8404	1	1	1	5869026128	44
8407	1	1	1	4282724626	42.5
8409	1	0	1	5062672738	43
8410	1	0	1	7628398632	44
8422	0	0	1		
8425	0	0	1		
8429	1	1	0	4336248441	47
8435	1	0	0	710849620	40
8439	1	1	1	3722616900	45
8453	1	0	1	12355439938	46
8456	0	0	1		
8467	1	1	1	2217236305	44
8469	1	1	1	2208393880	43.5
8472	1	1	1	2219022919	44
8475	1	1	1	2401360239	44.5
8478	1	1	1	2481351664	44
8479	0	0	1		
8481	1	1	1	2225172804	44.5
8496	1	1	1	2373280586	45
8499	1	0	1	2341057913	44.5
8500	0	0	1		
8501	1	0	1	2344593006	45.5
8502	1	1	1	2125619597	44
8508	1	1	1	4272214985	47.5
8509	0	0	1		
8517	1	0	1	2012731717	41.5
8519	1	0	1	3186658811	41.5
8520	1	1	1	1905484175	41.5
8524	1	1	1	1464283545	44
8527	0	0	1		
8532	1	0	1	1027577988	42
8535	1	0	1	1787292150	42
8547	1	0	0	2383980617	46
8551	0	0	1		
8552	0	0	1		
8554	0	0	1		
8557	0	0	1		
8558	1	0	0	1660173986	44.5
8569	0	0	1		
8574	1	0	1	1545350959	40.5
8582	0	0	1		
8585	1	1	1	1738069032	41.5
8590	0	0	1		
8607	0	0	1		
8616	1	0	1	1593755901	40
8618	0	0	1		
8619	0	0	1		
8621	0	0	1		
8624	0	0	1		
8626	0	0	1		
8628	1	0	0	2038820311	41
8630	1	0	1	1558706106	40
8633	0	0	1		
8635	0	0	1		
8637	1	0	1	1562482576	40
8639	1	0	1	1366997453	39
8643	1	0	0	1506037899	40
8649	0	0	1		
8654	1	0	1	1557685408	40
8655	0	0	1		
8656	0	0	1		
8658	0	0	1		
8659	0	0	1		
8663	1	1	1	1665525958	39.5
8665	1	1	1	1594074654	39.5
8673	1	1	1	1590035073	40
8676	0	0	1		
8678	1	0	1	2074352530	41
8682	1	0	1	1361440344	39
8685	1	0	0	1926171689	40.5
8686	1	0	1	1980712740	40.5
8688	0	0	1		
8692	1	0	1	1504653946	39.5
8700	0	0	1		
8704	1	0	0	1545746728	40.5
8706	0	0	1		
8707	1	0	0	1319863035	39.5
8713	0	0	1		
8715	1	0	1	1306416805	39.5
8717	0	0	1		
8718	0	0	1		
8720	0	0	1		
8722	1	0	1	1472702756	40
8724	1	0	1	1672323932	40.5
8725	1	0	1	1401083250	40
8726	0	0	1		
8727	1	0	1	1632193668	40.5
8728	0	0	1		
8729	1	1	1	1696173748	40
8730	0	0	1		
8731	0	0	1		
8732	0	0	1		
8733	0	0	1		
8734	0	0	1		
8735	1	0	1	1586194038	40
8737	0	0	1		
8739	1	0	1	1329045377	39.5
8740	0	0	1		
8741	1	0	1	1628461744	40
8742	1	0	1	1340198908	39
8743	1	0	1	1335091190	39.5
8744	0	0	1		
8746	0	0	1		
8756	1	0	1	1559830260	40
8757	0	0	1		
8758	0	0	1		
8759	0	0	1		
8765	1	0	1	1232530381	39
8770	0	0	1		
8773	1	0	1	1557776103	40
8781	1	0	0	1296394113	38.5
8782	0	0	1		
8787	1	1	1	1209001349	42
8790	1	1	1	1468706110	44
8795	1	1	1	1269000025	42.5
8797	1	0	1	1160836514	41
8801	1	1	1	1452018929	44.5
8805	1	1	1	1109672866	44.5
8811	1	0	0	1190759065	43
8823	1	0	0	1221441152	41.5
8824	1	0	1	1231276503	41.5
8832	1	1	1	1096868983	41.5
8833	1	0	1	1369927860	41
8835	0	0	1		
8837	1	0	0	1106937217	41
8838	1	0	0	1170963225	41.5
8839	1	1	1	1402105780	43
8840	1	0	0	1136415614	41.5
8841	0	0	1		
8842	0	0	1		
8843	1	0	1	1313438308	43.5
8845	1	1	1	1305488053	43.5
8846	1	1	1	1143091872	42
8847	0	0	1		
8849	1	0	0	1205124563	42
8851	1	1	1	1131429283	41.5
8853	1	0	1	1311882472	44
8855	1	1	1	1118556028	41.5
8858	0	0	1		
8868	1	1	1	12433251898	42
8869	1	1	1	1135704897	42
8871	1	0	0	1139247477	41.5
8872	1	0	0	1224054068	41.5
8873	1	0	0	1147117653	41.5
8874	1	0	0	1237468412	41.5
8875	1	0	0	1352444213	42
8876	1	0	0	1281731919	41.5
8879	1	0	1	1413260963	43
8880	1	0	0	1113139070	41.5
8884	1	1	1	1147585764	42
8885	1	0	0	1156769342	41.5
8887	1	0	0	653783199	43
8895	1	1	1	1100361224	42
8897	1	1	0	1118724105	41.5
8901	1	0	1	1179028144	42.5
8905	1	1	1	1271141449	42.5
8910	0	0	1		
8912	1	0	1	1427211259	45
8915	1	0	1	1425657605	45.5
8919	1	0	0	1267841734	42
8924	1	0	0	1190354707	42
8928	1	0	0	1255657256	42
8931	0	0	1		
8932	1	1	1	1325566026	42
8934	1	0	1	1822623322	45
8939	0	0	1		
8947	1	1	0	1134037073	41.5
8952	0	0	1		
8953	1	0	0	1188729421	42
8954	1	1	1	1386156522	43
8957	1	1	1	1398011397	44
8959	1	0	1	1229976225	41.5
8961	1	0	0	1206897819	42
8962	1	0	1	1312104294	43
8964	1	0	0	1263011481	42
8966	0	0	1		
8967	1	0	0	1254579656	40.5
8969	1	1	1	1320298205	43
8971	1	0	0	1206806020	41.5
8996	1	1	1	1049873005	42
9000	0	0	1		
9002	1	1	1	1010657860	41
9009	1	1	0	1045281893	41.5
9014	1	1	1	1254146751	42.5
9017	1	1	0	1011858581	41.5
9029	1	0	0	1062321314	42.5
9030	0	0	1		
9031	1	1	1	1136971406	43
9046	1	0	1	1014408745	41.5
9049	1	0	1	1046701547	42
9050	1	0	1	1061110005	41.5
9054	1	1	1	1017507340	41
9065	1	0	1	1066426119	41
9066	1	0	0	1118935723	43.5
9071	1	0	0	1081962741	41
9076	1	0	0	1080866606	42
9078	1	1	1	1034932086	42
9079	1	0	1	1142509937	42.5
9083	1	1	0	1032295167	42
9088	1	0	1	998249229	41
9089	1	1	1	1061050268	41.5
9090	0	0	1		
9091	1	0	1	1080135269	42
9097	1	0	0	1013441081	41
9103	1	1	1	1115457962	41.5
9111	1	0	0	1223777844	42
9117	1	1	0	1259957251	42
9118	0	0	1		
9121	1	0	1	1167597722	43.5
9123	1	0	1	1282394494	44.5
9125	1	0	0	1139513948	43
9126	0	0	1		
9132	1	1	1	1052262442	42.5
9135	1	1	1	1152083301	
9145	0	0	1		
9157	1	1	1	1020293992	41.5
9159	0	0	1		
9160	1	1	1	1039949367	42
9163	1	1	0	1088830872	42.5
9172	1	1	1	1357016380	44
9176	1	1	0	1020560999	42.5
9177	0	0	1		
9182	0	0	1		
9185	1	0	0	1088626415	42.5
9187	1	0	1	1105465534	42.5
9188	1	0	1	1303638384	43.5
9191	1	1	1	1157591681	43
9205	0	0	1		
9209	1	1	1	1283623959	43.5
9218	1	1	0	1246226932	43.5
9226	1	1	0	1302242811	43.5
9228	1	0	0	1417809960	42
9233	1	1	1	1254347440	41.5
9234	1	1	1	1352580174	43.5
9238	1	1	1	1216600033	41.5
9240	1	1	0	1358357718	44
9244	1	1	1	1105676412	
9252	1	1	0	1197106122	42
9258	1	1	1	1996809494	45.5
9261	1	1	1	2213004214	45.5
9267	0	0	1		
9268	0	0	1		
9275	1	0	0	3376725167	36.5
9279	1	0	1	3139221772	36
9280	1	0	1	1830534	45
9281	1	0	0	3066144370	36
9283	1	0	1	3307090682	36
9291	1	0	0	507974	50
